building_id,date,lease_cost,total_operating_expense,energy_costs,utilities_costs,maintenance_costs,catering_costs,cleaning_costs,security_costs,insurance_costs,waste_disposal_costs,other_costs
B038,01/05/2023,45968,73815,9660,10913,4503,1083,2624,3425,1359,1813,2127
B038,01/06/2023,45968,67841,6195,7187,2512,1234,3006,2601,2009,895,2429
B038,01/07/2023,45968,68161,6458,7539,4282,921,1530,2462,1992,1328,2139
B038,01/08/2023,45968,70019,7654,8515,2742,974,2914,4922,1267,920,1797
B038,01/09/2023,45968,70453,6414,7374,4187,1481,3897,2204,2166,1401,1775
B038,01/10/2023,45968,64519,3256,3926,3397,1378,2622,3279,1240,886,1823
B038,01/11/2023,45968,71428,8205,10121,4859,957,3199,2397,1220,1184,1523
B038,01/12/2023,45968,70026,5024,6007,3026,1242,2741,4777,2540,1188,2537
B038,01/01/2024,47037,70103,3611,4441,4523,1367,1543,4130,2734,1582,2746
B038,01/02/2024,47037,65561,2226,2737,1957,999,3959,3392,1839,1685,1956
B038,01/03/2024,47037,69629,8055,9920,1545,1040,2292,3685,1675,736,1699
B038,01/04/2024,47037,73689,4411,5033,4631,1847,3610,4664,2519,1640,2708
B038,01/05/2024,47037,73827,9462,11164,4094,1697,1077,2978,2332,685,2763
B038,01/06/2024,47037,72267,9536,11066,1053,1648,3567,3112,1547,1060,2177
B038,01/07/2024,47037,67538,7617,8865,1554,1039,1145,3827,2102,1452,517
B038,01/08/2024,47037,67499,6822,8233,2419,1636,1124,2610,2776,520,1144
B038,01/09/2024,47037,65510,4125,4681,2451,769,2768,2064,2873,1855,1012
B038,01/10/2024,47037,69313,4561,5190,3264,1253,3640,4414,2755,759,1001
B038,01/11/2024,47037,76230,9511,10723,4976,1105,3550,3301,2819,803,1916
B038,01/12/2024,47037,71229,8398,10316,4653,693,1036,2410,1499,1439,2146
B038,01/01/2025,48106,71718,4603,5606,4089,1646,2581,3018,2428,1414,2830
B039,01/01/2020,0,31921,9944,11721,4769,1674,3811,4567,1889,1906,1584
B039,01/02/2020,0,24174,9093,10574,1671,1040,2654,2394,2490,1629,1722
B039,01/03/2020,0,23756,2632,3042,3857,1415,3414,4660,2891,1994,2483
B039,01/04/2020,0,26526,8601,9897,4160,1741,2333,3484,2618,1178,1115
B039,01/05/2020,0,22086,9083,10557,3106,1298,1953,2221,1009,551,1391
B039,01/06/2020,0,26821,8292,10117,4013,846,2012,2956,2416,1949,2512
B039,01/07/2020,0,27483,8469,10169,3328,1774,2351,3242,2878,751,2990
B039,01/08/2020,0,19660,6036,7497,2989,1546,1330,2011,1658,643,1986
B039,01/09/2020,0,27703,7933,9340,3989,995,3592,4532,1996,944,2315
B039,01/10/2020,0,21459,6062,7563,2328,1933,1493,2160,2296,1251,2435
B039,01/11/2020,0,22952,4832,5959,3697,899,2889,3856,1662,1464,2526
B039,01/12/2020,0,19255,2976,3433,4672,866,2233,4347,1195,1966,543
B039,01/01/2021,0,23840,6120,7399,4405,589,3826,2173,1514,1087,2847
B039,01/02/2021,0,24085,4579,5659,3535,766,3856,4316,1934,1475,2544
B039,01/03/2021,0,27793,8121,9073,4328,822,3812,3268,2406,1281,2803
B039,01/04/2021,0,24976,9957,12387,2053,1568,2923,2801,1519,730,995
B039,01/05/2021,0,19961,4977,5997,2039,1485,2159,2876,2205,1272,1928
B039,01/06/2021,0,28575,9051,10506,3069,1766,2610,4227,2606,1337,2454
B039,01/07/2021,0,18518,3192,3630,3011,1547,2472,2168,2223,1011,2456
B039,01/08/2021,0,20563,6804,7857,1128,1494,1234,4832,2027,570,1421
B039,01/09/2021,0,23708,8718,10165,1131,1627,3288,2833,1376,749,2539
B039,01/10/2021,0,16158,2031,2260,2251,1499,2373,4058,2012,893,812
B039,01/11/2021,0,18429,3513,4228,1744,1475,3178,2627,2839,784,1554
B039,01/12/2021,0,22476,3761,4488,4997,1732,1909,4274,1246,1381,2449
B039,01/01/2022,0,21259,3267,3852,2266,1754,3860,2486,2285,1761,2995
B039,01/02/2022,0,21766,5438,6318,3665,1323,1415,4995,1159,743,2148
B039,01/03/2022,0,26062,6631,7852,3853,1148,3509,2994,2826,1823,2057
B039,01/04/2022,0,27835,7704,9093,3456,1729,3484,4796,1311,1547,2419
B039,01/05/2022,0,24483,9754,11142,4267,755,1374,2534,2545,719,1147
B039,01/06/2022,0,21486,2510,2861,4707,1646,3125,4348,2454,1800,545
B039,01/07/2022,0,19729,2602,2944,4408,1706,2159,2187,2567,1069,2689
B039,01/08/2022,0,25221,9904,11191,1279,694,2263,2587,2827,1785,2595
B039,01/09/2022,0,20058,7458,8345,1473,540,1566,3221,1160,978,2775
B039,01/10/2022,0,20940,7290,8255,1689,559,1807,2137,2870,1803,1820
B039,01/11/2022,0,23902,7614,8732,3627,1047,2010,4430,1172,738,2146
B039,01/12/2022,0,19831,4428,5460,1014,857,3224,4341,2411,1915,609
B039,01/01/2023,0,20012,4770,5687,2289,718,1014,4532,1704,1112,2956
B039,01/02/2023,0,21359,4686,5329,1880,1975,3744,2527,1799,1825,2280
B039,01/03/2023,0,18740,3553,4211,2103,1196,1865,4325,2205,1190,1645
B039,01/04/2023,0,19366,3994,4991,2614,1190,1854,2573,2293,1588,2263
B039,01/05/2023,0,26021,7104,8568,1232,1280,2960,4798,2761,1743,2679
B039,01/06/2023,0,27492,9452,11146,4571,1457,3256,2603,1345,528,2586
B039,01/07/2023,0,27814,9832,11103,3699,1863,3774,2807,2233,1093,1242
B039,01/08/2023,0,16336,2056,2549,2482,517,1663,4682,2619,736,1088
B039,01/09/2023,0,25503,5720,7097,4055,692,3423,4924,1015,1555,2742
B039,01/10/2023,0,21954,4615,5460,2771,609,3867,4005,1725,716,2801
B039,01/11/2023,0,25100,9799,11837,1511,1636,2247,2098,2228,623,2920
B039,01/12/2023,0,19987,4750,5818,1817,1954,1450,3842,1730,1351,2025
B039,01/01/2024,0,19335,5444,6100,2043,648,2818,3692,1501,584,1949
B039,01/02/2024,0,23869,7296,8437,2014,715,3957,3693,1440,1817,1796
B039,01/03/2024,0,25797,9548,10626,1381,900,2788,4046,2665,730,2661
B039,01/04/2024,0,22653,7304,9129,2837,516,4000,2091,2927,599,554
B039,01/05/2024,0,23245,5413,6085,3924,946,3651,3993,2876,1004,766
B039,01/06/2024,0,26729,9445,11648,3807,837,2005,4766,1049,804,1813
B039,01/07/2024,0,24993,9643,11168,3434,695,1251,3300,1243,1774,2128
B039,01/08/2024,0,21920,5161,6221,2454,1476,2230,4255,2412,1474,1398
B039,01/09/2024,0,16015,3801,4646,2322,1216,2255,2842,1373,861,500
B039,01/10/2024,0,15487,2312,2759,1904,1026,1109,3262,2125,917,2385
B039,01/11/2024,0,26283,9802,11345,3605,1189,1031,4441,2613,1320,739
B039,01/12/2024,0,23928,7435,8683,3830,1321,2397,2963,1639,1307,1788
B039,01/01/2025,0,27284,7715,9608,4305,1841,2932,4918,1422,1308,950
B040,01/01/2020,43317,62186,3545,4055,2593,1620,2101,3073,1165,1810,2452
B040,01/02/2020,43317,62232,5395,6477,2319,719,1631,2217,2735,840,1977
B040,01/03/2020,43317,66160,6026,7263,3202,846,3982,3611,2741,573,625
B040,01/04/2020,43317,64955,4693,5740,3526,662,3227,2711,1820,1313,2639
B040,01/05/2020,43317,66817,8391,9828,1993,890,1887,4741,1863,843,1455
B040,01/06/2020,43317,65539,3985,4471,3984,1244,3783,2716,2482,1414,2128
B040,01/07/2020,43317,67870,8709,9806,1872,1293,3320,4104,1869,618,1671
B040,01/08/2020,43317,67344,6066,7502,2881,1406,3625,4333,1308,1244,1728
B040,01/09/2020,43317,70021,7908,8950,3442,1549,1869,4097,2511,1655,2631
B040,01/10/2020,43317,63897,8324,9392,1181,932,1640,2322,1520,1469,2124
B040,01/11/2020,43317,64130,3681,4292,3866,1956,1760,3174,2906,926,1933
B040,01/12/2020,43317,72378,9633,12027,2571,1411,3185,3870,2893,850,2254
B040,01/01/2021,44399,61215,2513,2916,1003,1072,2376,4219,2987,1737,506
B040,01/02/2021,44399,60709,2262,2595,3765,696,1742,4674,1023,1109,706
B040,01/03/2021,44399,70653,9340,11227,1423,1654,3324,4572,2076,1064,914
B040,01/04/2021,44399,66223,6136,7241,1887,716,3272,2988,1727,1844,2149
B040,01/05/2021,44399,69769,6475,7870,4354,1653,2443,3559,1905,1579,2007
B040,01/06/2021,44399,61125,2747,3397,3144,1439,1398,4181,1098,601,1468
B040,01/07/2021,44399,68247,7681,9469,1410,1647,3064,2708,2715,597,2238
B040,01/08/2021,44399,71415,9437,11113,3867,1744,1281,2419,2018,1946,2628
B040,01/09/2021,44399,67199,7771,9220,3962,1453,1197,2392,2210,1410,956
B040,01/10/2021,44399,65052,9436,10787,1021,1955,2325,2041,1028,733,763
B040,01/11/2021,44399,68049,8150,9685,2282,677,2503,3653,1687,1335,1828
B040,01/12/2021,44399,64661,3367,4086,4147,1565,2131,4363,1000,904,2066
B040,01/01/2022,45482,65689,5130,6012,1686,857,3699,3809,1159,1441,1544
B040,01/02/2022,45482,76176,9051,10908,4828,620,3626,4867,2940,824,2081
B040,01/03/2022,45482,71363,8939,11095,2065,1076,3740,4278,1071,731,1825
B040,01/04/2022,45482,72087,9584,11320,3347,1928,2392,2758,2375,1900,585
B040,01/05/2022,45482,63518,2650,3067,2585,1127,3215,4397,2049,633,963
B040,01/06/2022,45482,70054,7674,8990,4137,1330,1506,3689,1584,1164,2172
B040,01/07/2022,45482,64750,4579,5189,3545,1123,1924,2385,1474,1558,2070
B040,01/08/2022,45482,61504,2340,2809,1460,1362,1989,3890,1139,1317,2056
B040,01/09/2022,45482,66605,3924,4420,4269,1106,3538,2735,1314,1494,2247
B040,01/10/2022,45482,72508,7633,8705,3593,1557,2773,4957,1109,1925,2407
B040,01/11/2022,45482,65418,6205,7155,3257,1701,1175,2002,2386,1604,656
B040,01/12/2022,45482,67033,4182,5089,4819,1289,2392,3834,2182,556,1390
B040,01/01/2023,46565,69795,7082,8104,2861,1758,2278,2989,2590,1846,804
B040,01/02/2023,46565,65567,2697,3274,3663,1902,2500,3079,2367,905,1312
B040,01/03/2023,46565,65559,4213,5066,1906,1314,1687,3372,2081,1530,2038
B040,01/04/2023,46565,73930,9287,11457,4126,1487,1647,2347,2712,699,2890
B040,01/05/2023,46565,66934,3060,3793,4810,706,3966,2044,1967,1594,1489
B040,01/06/2023,46565,66612,5022,5933,2845,1388,2045,2906,1998,1489,1443
B040,01/07/2023,46565,69543,6302,7545,3497,813,2562,2978,2923,1441,1219
B040,01/08/2023,46565,68385,2889,3524,4775,1247,1220,4802,2415,1729,2108
B040,01/09/2023,46565,64812,4300,4803,2553,1812,2027,2537,1425,580,2510
B040,01/10/2023,46565,68991,7303,8619,1264,949,1701,3715,2019,1409,2750
B040,01/11/2023,46565,69914,7150,8181,4283,628,2777,2568,1191,1989,1732
B040,01/12/2023,46565,73170,9871,11750,2122,1035,1602,4064,2711,1915,1406
B040,01/01/2024,47648,71083,7853,9418,3644,1401,3556,2077,1326,1227,786
B040,01/02/2024,47648,68282,2158,2653,4526,1547,3078,2829,1522,1702,2777
B040,01/03/2024,47648,68772,7035,8284,1286,737,3164,2727,2773,1159,994
B040,01/04/2024,47648,71776,9176,10521,1816,644,2715,3773,1273,1397,1989
B040,01/05/2024,47648,76756,8067,9361,4933,1965,3232,4036,2113,1543,1925
B040,01/06/2024,47648,76321,6566,7469,4994,1689,3425,4581,2859,696,2960
B040,01/07/2024,47648,67607,3042,3677,1748,1046,3498,3598,2381,1597,2414
B040,01/08/2024,47648,72533,8000,9729,3453,1266,2355,2276,1694,1671,2441
B040,01/09/2024,47648,75727,8312,9673,4097,1192,3833,4796,1578,959,1951
B040,01/10/2024,47648,69941,2589,2997,4566,1210,3539,3671,2948,541,2821
B040,01/11/2024,47648,67534,5420,6375,1830,1148,1902,4260,2640,1146,585
B040,01/12/2024,47648,68427,4467,5210,4755,1185,2838,3196,1578,1152,865
B040,01/01/2025,48731,73961,6684,7650,2580,1811,3904,4553,2296,1144,1292
B041,01/01/2020,19896,42712,7533,8643,2858,1920,3052,2932,1230,574,1607
B041,01/02/2020,19896,48692,8955,10820,4850,1517,3252,3314,2480,1747,816
B041,01/03/2020,19896,38054,2451,2822,1134,584,3628,4980,1749,809,2452
B041,01/04/2020,19896,42688,5332,6458,1767,1829,2956,4806,2370,790,1816
B041,01/05/2020,19896,43398,4459,5227,3664,831,3896,4430,1764,1056,2634
B041,01/06/2020,19896,36174,3395,4122,1746,1575,2287,2048,1502,636,2362
B041,01/07/2020,19896,46079,5925,6726,4764,1258,3531,4411,2827,1689,977
B041,01/08/2020,19896,46260,6685,7465,4967,1249,2596,4117,2392,1589,1989
B041,01/09/2020,19896,43925,7063,8580,4265,536,1932,4260,2850,790,816
B041,01/10/2020,19896,48797,8457,9789,3056,1089,3803,4989,1573,1843,2759
B041,01/11/2020,19896,38195,3117,3583,1042,794,3936,3983,1013,1303,2645
B041,01/12/2020,19896,38517,3570,4409,4204,1975,1545,2229,1976,1559,724
B041,01/01/2021,20393,40014,2456,2959,3914,535,3254,3585,2689,1491,1194
B041,01/02/2021,20393,46009,8269,9525,1578,1445,3760,4524,2958,749,1077
B041,01/03/2021,20393,40402,2765,3317,2636,1854,3532,2531,1891,1382,2866
B041,01/04/2021,20393,46101,8876,10457,1448,630,1973,4854,2212,1592,2542
B041,01/05/2021,20393,44535,5891,6935,4168,1939,1913,2186,2298,1918,2785
B041,01/06/2021,20393,42190,5566,6729,2667,1721,1996,3633,2644,776,1631
B041,01/07/2021,20393,41211,2670,2988,4886,1186,3552,3482,1485,1804,1435
B041,01/08/2021,20393,45248,5760,7026,4649,755,2895,3374,2565,1251,2340
B041,01/09/2021,20393,42039,4316,5229,3015,681,3646,2407,2572,1492,2604
B041,01/10/2021,20393,42652,2812,3155,4463,1040,3910,4974,1981,933,1803
B041,01/11/2021,20393,36611,3520,4015,1209,1644,1981,2699,2423,1093,1154
B041,01/12/2021,20393,44281,8694,10090,2469,759,3015,3477,1931,1184,963
B041,01/01/2022,20890,37781,2389,2685,2704,688,3601,2767,2777,946,723
B041,01/02/2022,20890,47541,5053,6025,4992,1879,2704,4722,2082,1750,2497
B041,01/03/2022,20890,42474,3128,3879,3410,1271,3689,4778,2367,537,1653
B041,01/04/2022,20890,42961,5297,6175,2439,1221,2339,4838,1440,1291,2328
B041,01/05/2022,20890,43814,6924,8351,2710,1330,2815,3556,1546,904,1712
B041,01/06/2022,20890,43137,7208,8206,1071,1646,3864,3135,1708,750,1867
B041,01/07/2022,20890,43679,7465,9020,1230,1086,3602,4706,1246,1044,855
B041,01/08/2022,20890,47762,9241,10609,1466,1421,3260,4069,2165,1810,2072
B041,01/09/2022,20890,37908,2704,3321,2585,1693,3538,2106,2106,686,983
B041,01/10/2022,20890,38230,2096,2342,4472,1451,2291,2977,1431,702,1674
B041,01/11/2022,20890,37736,2293,2815,1772,1401,1745,4593,1562,514,2444
B041,01/12/2022,20890,42118,3945,4550,3568,764,3682,3968,2509,1085,1102
B041,01/01/2023,21388,46376,5429,6510,4587,1360,3762,4293,1601,1077,1798
B041,01/02/2023,21388,44663,7437,9135,1740,1993,1963,2351,2797,1431,1865
B041,01/03/2023,21388,36319,2201,2490,1259,626,1364,4719,1619,863,1991
B041,01/04/2023,21388,40139,3713,4196,2682,904,1259,4992,2231,735,1752
B041,01/05/2023,21388,38501,2919,3365,2174,1207,1942,3301,1766,1229,2129
B041,01/06/2023,21388,50055,8934,10373,4109,1697,3067,4012,2833,969,1607
B041,01/07/2023,21388,41697,4185,5086,3884,1567,1286,3894,1522,1202,1868
B041,01/08/2023,21388,38452,3028,3509,4094,1811,1997,2606,1552,965,530
B041,01/09/2023,21388,39046,4315,4994,2114,1818,1429,2632,1906,844,1921
B041,01/10/2023,21388,41529,5087,6174,2574,1757,1091,3387,1387,1757,2014
B041,01/11/2023,21388,44334,5569,6399,4730,1049,3133,3396,2385,783,1071
B041,01/12/2023,21388,37410,4241,5130,1370,1389,1805,2650,1801,610,1267
B041,01/01/2024,21885,38647,2149,2392,2378,1978,2639,4081,1078,778,1438
B041,01/02/2024,21885,48177,6342,7285,2843,1921,3093,4646,2974,1341,2189
B041,01/03/2024,21885,44857,3485,4300,4283,1661,2151,4985,1865,926,2801
B041,01/04/2024,21885,48156,9307,10365,4648,1772,1800,2665,1482,1337,2202
B041,01/05/2024,21885,43493,8192,9332,2842,1794,1177,2083,1206,1035,2139
B041,01/06/2024,21885,50291,8433,10476,3483,1103,3360,3548,2737,1995,1704
B041,01/07/2024,21885,44831,6383,7732,3428,788,1742,2614,2901,1918,1823
B041,01/08/2024,21885,44052,5629,6907,2865,898,3099,3577,1269,1926,1626
B041,01/09/2024,21885,38279,2601,3037,1821,685,1009,4018,2614,1562,1648
B041,01/10/2024,21885,42339,4988,5557,3351,855,2708,3525,2030,1512,916
B041,01/11/2024,21885,48638,6798,8362,4274,1573,3505,2821,2688,1974,1556
B041,01/12/2024,21885,46351,8439,9506,1614,1988,3035,3177,2602,1371,1173
B041,01/01/2025,22383,44982,7674,9044,2248,1797,3391,2370,1054,849,1846
B042,01/01/2020,0,20817,2077,2571,4938,900,1929,4975,2461,868,2175
B042,01/02/2020,0,26966,6548,7438,3008,1301,3532,4877,2308,1620,2882
B042,01/03/2020,0,21935,9846,11109,2103,1350,1843,2275,1119,839,1297
B042,01/04/2020,0,19819,3333,3823,3858,744,3688,2410,2806,1703,787
B042,01/05/2020,0,24739,7755,8987,4098,717,1664,3743,1769,1616,2145
B042,01/06/2020,0,20687,4850,5568,1126,1239,2999,3574,2277,1909,1995
B042,01/07/2020,0,18593,3506,4214,1440,1677,3822,2534,2870,942,1094
B042,01/08/2020,0,20113,5145,6215,1893,872,3010,3810,1135,1132,2046
B042,01/09/2020,0,28541,9691,11635,4443,1791,1598,3052,2867,1252,1903
B042,01/10/2020,0,24934,7354,8400,3064,1964,3082,2688,2146,1227,2363
B042,01/11/2020,0,20300,3150,3585,3625,1246,2763,4209,1138,1470,2264
B042,01/12/2020,0,19148,4756,5796,2388,947,3362,3158,1775,518,1204
B042,01/01/2021,0,27683,8105,9094,3248,1073,3960,4604,2302,1755,1647
B042,01/02/2021,0,18964,4015,4735,3052,724,1759,2357,2912,965,2460
B042,01/03/2021,0,19213,4897,5744,2753,1774,1586,3421,1458,1582,895
B042,01/04/2021,0,16240,2270,2597,2108,1645,1211,3120,1994,1815,1750
B042,01/05/2021,0,19136,5334,6510,2135,567,3065,2473,2905,503,978
B042,01/06/2021,0,25517,8621,9816,4312,831,2144,3131,1060,1238,2985
B042,01/07/2021,0,18712,6030,7270,1325,630,2005,4389,1155,1066,872
B042,01/08/2021,0,25975,9386,10629,2999,1177,2567,3937,2485,1524,657
B042,01/09/2021,0,21466,3492,4100,4163,1903,3150,2760,1924,1819,1647
B042,01/10/2021,0,24484,8196,9147,4829,891,1922,2359,2521,1628,1187
B042,01/11/2021,0,17883,2133,2429,3867,963,3115,3862,2015,517,1115
B042,01/12/2021,0,20735,4184,5015,1819,1730,2848,3829,1636,1874,1984
B042,01/01/2022,0,21122,3510,4366,3630,1063,3531,3818,1086,1922,1706
B042,01/02/2022,0,21174,5080,6031,3118,1701,2266,2379,2149,1491,2039
B042,01/03/2022,0,23983,8907,9970,1596,773,3075,4670,1460,1860,579
B042,01/04/2022,0,23737,7052,8179,1340,1807,3967,2788,1780,1198,2678
B042,01/05/2022,0,19340,3228,3644,3660,1209,1696,4444,1766,1096,1825
B042,01/06/2022,0,22314,4547,5574,4004,1430,2052,4734,2314,1054,1152
B042,01/07/2022,0,22792,8634,10165,1707,1497,1791,4226,1213,570,1623
B042,01/08/2022,0,22901,5297,6277,4482,1881,3361,2515,1040,1515,1830
B042,01/09/2022,0,23682,5664,6722,4195,1763,1109,4581,1968,1667,1677
B042,01/10/2022,0,21994,5912,6580,1870,1723,2533,3630,1435,1223,3000
B042,01/11/2022,0,20416,3500,3966,2208,1925,3563,3325,1450,1017,2962
B042,01/12/2022,0,20257,6877,7733,1220,545,3169,2103,2960,1165,1362
B042,01/01/2023,0,22895,9181,10942,1600,661,3071,2221,1647,1349,1404
B042,01/02/2023,0,23466,9892,12180,1592,682,1433,3535,1243,1038,1763
B042,01/03/2023,0,23878,7130,8457,3083,1143,2688,2679,2044,1093,2691
B042,01/04/2023,0,22040,5292,6224,1883,1283,3118,3042,2502,1107,2881
B042,01/05/2023,0,24158,9876,11055,2423,1014,1629,3937,1858,1317,925
B042,01/06/2023,0,20290,3012,3425,3912,527,2048,4537,2901,1257,1683
B042,01/07/2023,0,18084,4275,4911,3943,500,2599,2151,2091,1147,742
B042,01/08/2023,0,23389,7418,8730,2622,565,1567,3296,2416,1466,2727
B042,01/09/2023,0,25378,8619,10487,3286,959,2169,2582,2039,1827,2029
B042,01/10/2023,0,21769,4625,5719,3652,1269,2275,4145,1481,727,2501
B042,01/11/2023,0,20937,9191,10640,1250,771,1966,2370,1188,955,1797
B042,01/12/2023,0,22081,5977,6914,2668,707,3623,3584,2622,1060,903
B042,01/01/2024,0,24082,6491,8064,3133,1112,3825,2844,1836,1383,1885
B042,01/02/2024,0,22630,5160,6178,2830,629,3316,2016,2943,1883,2835
B042,01/03/2024,0,25068,8307,9403,3173,649,1113,4897,2384,1124,2325
B042,01/04/2024,0,21530,5443,6212,2962,959,2124,4356,2079,1617,1221
B042,01/05/2024,0,19998,3708,4466,3238,1189,2194,3182,2389,1446,1894
B042,01/06/2024,0,23796,7748,8918,3101,1710,2869,3686,2226,703,583
B042,01/07/2024,0,22239,2860,3310,4072,1831,3179,4459,2141,1360,1887
B042,01/08/2024,0,20850,3614,4419,3547,1842,2259,2860,1817,1703,2403
B042,01/09/2024,0,24767,8248,9384,1485,1851,2351,2494,2944,1438,2820
B042,01/10/2024,0,25702,4401,5214,4512,847,3664,4370,2924,1285,2886
B042,01/11/2024,0,24841,8817,10616,2572,1489,2796,3945,1140,993,1290
B042,01/12/2024,0,26271,7186,8081,4394,1336,3799,3315,2262,1721,1363
B042,01/01/2025,0,21754,8134,9963,2653,1360,1225,2017,1652,840,2044
B043,01/01/2020,0,20043,4854,5724,3082,1172,1380,3556,1986,866,2277
B043,01/02/2020,0,23501,7749,9548,3419,1227,1335,4246,1997,985,744
B043,01/03/2020,0,22330,5758,7011,1258,1358,3692,4450,1695,1702,1164
B043,01/04/2020,0,17374,3507,4156,1407,1098,3389,3776,1447,643,1458
B043,01/05/2020,0,20149,4545,5635,3723,533,2391,3221,1450,1243,1953
B043,01/06/2020,0,24241,7582,9445,1610,855,3606,3271,2161,1386,1907
B043,01/07/2020,0,19838,3358,3989,2527,1117,3769,4277,1417,1171,1571
B043,01/08/2020,0,15673,2085,2437,1052,1149,1082,4086,1170,1957,2740
B043,01/09/2020,0,26527,9843,11856,1237,1833,1897,4533,1809,676,2686
B043,01/10/2020,0,15240,2089,2582,4838,502,1340,2154,1132,1368,1324
B043,01/11/2020,0,22353,4533,5251,3269,938,3172,4844,2798,1085,996
B043,01/12/2020,0,27627,6068,7258,4534,1564,3496,4007,2745,1192,2831
B043,01/01/2021,0,17153,2224,2602,4152,946,1782,2704,2376,1109,1482
B043,01/02/2021,0,21559,4167,4755,2961,852,3163,4758,1535,1524,2011
B043,01/03/2021,0,24052,5338,6590,3898,836,2086,4450,2242,1232,2718
B043,01/04/2021,0,14582,3636,4166,1686,1066,1121,2348,1427,1608,1160
B043,01/05/2021,0,17051,2059,2497,1721,1403,3905,3603,1451,1260,1211
B043,01/06/2021,0,22681,8855,10124,1206,1728,2637,2360,2352,1681,593
B043,01/07/2021,0,22743,3566,4049,3113,1753,3726,3393,2778,1194,2737
B043,01/08/2021,0,19456,3675,4448,3316,1893,2056,3491,1552,1228,1472
B043,01/09/2021,0,27980,9096,10919,3330,1401,1436,4346,2984,1204,2360
B043,01/10/2021,0,22054,6632,8087,3882,552,1186,3866,2264,1382,835
B043,01/11/2021,0,16964,2183,2445,2757,1083,1608,3341,1962,848,2920
B043,01/12/2021,0,18448,2566,2959,3476,1157,2902,2853,2382,1493,1226
B043,01/01/2022,0,26285,6440,7797,2613,998,3698,4859,2782,823,2715
B043,01/02/2022,0,20995,5093,6290,4976,516,1493,2080,2923,1081,1636
B043,01/03/2022,0,24057,7523,9310,1155,1678,1858,3421,2643,1222,2770
B043,01/04/2022,0,21015,4766,5434,3161,1775,1784,3331,2590,862,2078
B043,01/05/2022,0,22044,5537,6773,4131,955,1416,3668,2015,1701,1385
B043,01/06/2022,0,19384,3821,4412,1001,1377,3984,4573,1048,795,2194
B043,01/07/2022,0,21439,3898,4867,3919,1259,2262,4474,2096,1851,711
B043,01/08/2022,0,24701,7111,8168,3859,1077,1214,4452,2710,1287,1934
B043,01/09/2022,0,21167,5534,6359,2230,1970,1574,4894,1572,1632,936
B043,01/10/2022,0,18600,3324,3969,1750,752,2348,4689,1400,1968,1724
B043,01/11/2022,0,24835,9694,10978,4012,648,2050,3291,1635,1057,1164
B043,01/12/2022,0,23959,9242,10676,2253,994,3667,2088,2149,805,1327
B043,01/01/2023,0,25008,5805,7125,4126,1179,3378,4060,2286,1956,898
B043,01/02/2023,0,26086,6548,7905,4316,1156,2495,4293,2019,1824,2078
B043,01/03/2023,0,25039,7837,9283,2140,1209,3769,3412,1473,1803,1950
B043,01/04/2023,0,21674,3730,4208,4745,685,3361,2764,2562,1286,2063
B043,01/05/2023,0,27532,7042,8503,2686,1597,3175,4619,2963,1481,2508
B043,01/06/2023,0,20170,4933,5797,3300,1655,2346,3520,1049,1851,652
